1,NormalNote,TRUE,0,0
1.25,NormalNote,FALSE,0,0
1.5,NormalNote,TRUE,0,0
1.75,NormalNote,FALSE,0,0
2,NormalNote,TRUE,0,0
2.5,NormalNote,FALSE,0,0
3,NormalNote,TRUE,0,0
3.5,NormalNote,FALSE,0,0
3.75,NormalNote,TRUE,0,0
4.25,NormalNote,FALSE,0,0
4.5,NormalNote,TRUE,0,0
5,NormalNote,FALSE,0,0
6,NormalNote,FALSE,0,0
7,NormalNote,FALSE,0,0
8,NormalNote,FALSE,0,0
9,NormalNote,TRUE,0,0
9.25,NormalNote,FALSE,0,0
9.5,NormalNote,TRUE,0,0
9.75,NormalNote,FALSE,0,0
10,NormalNote,TRUE,0,0
10.5,NormalNote,FALSE,0,0
11,NormalNote,TRUE,0,0
11.5,NormalNote,FALSE,0,0
11.75,NormalNote,TRUE,0,0
12.25,NormalNote,FALSE,0,0
12.5,NormalNote,TRUE,0,0
13,NormalNote,FALSE,0,0
14,NormalNote,FALSE,0,0
15,NormalNote,FALSE,0,0
16,NormalNote,FALSE,0,0
17,NormalNote,FALSE,0,0
17.25,NormalNote,TRUE,0,0
17.5,NormalNote,FALSE,0,0
17.75,NormalNote,TRUE,0,0
18,NormalNote,FALSE,0,0
18.5,NormalNote,TRUE,0,0
19,NormalNote,FALSE,0,0
19.5,NormalNote,TRUE,0,0
19.75,NormalNote,FALSE,0,0
20.25,NormalNote,TRUE,0,0
20.5,NormalNote,FALSE,0,0
21,NormalNote,TRUE,0,0
22,NormalNote,TRUE,0,0
23,NormalNote,TRUE,0,0
24,NormalNote,TRUE,0,0
25,NormalNote,TRUE,0,0
25.25,NormalNote,FALSE,0,0
25.5,NormalNote,TRUE,0,0
26,NormalNote,TRUE,0,0
26.25,NormalNote,TRUE,0,0
27,NormalNote,TRUE,0,0
27.25,NormalNote,FALSE,0,0
27.5,NormalNote,TRUE,0,0
28,NormalNote,FALSE,0,0
28.25,NormalNote,TRUE,0,0
28.5,NormalNote,FALSE,0,0
28.75,NormalNote,TRUE,0,0
29,NormalNote,FALSE,0,0
30,NormalNote,TRUE,0,0
31,NormalNote,FALSE,0,0
33,NormalNote,TRUE,0,0
34,NormalNote,TRUE,0,0
35,NormalNote,TRUE,0,0
36,NormalNote,TRUE,0,0
37,NormalNote,TRUE,0,0
38,NormalNote,TRUE,0,0
39,NormalNote,TRUE,0,0
39.5,NormalNote,FALSE,0,0
39.75,NormalNote,TRUE,0,0
40,NormalNote,FALSE,0,0
40.25,NormalNote,TRUE,0,0
41,NormalNote,FALSE,0,0
42,NormalNote,FALSE,0,0
43,NormalNote,FALSE,0,0
44,NormalNote,FALSE,0,0
45,NormalNote,FALSE,0,0
46,NormalNote,FALSE,0,0
47,NormalNote,TRUE,0,0
48,NormalNote,FALSE,0,0
48.25,NormalNote,TRUE,0,0
48.5,NormalNote,FALSE,0,0
48.75,NormalNote,TRUE,0,0
49,NormalNote,FALSE,0,0
49.5,NormalNote,TRUE,0,0
50,NormalNote,FALSE,0,0
50.25,NormalNote,TRUE,0,0
51,NormalNote,FALSE,0,0
51.5,NormalNote,TRUE,0,0
52,NormalNote,FALSE,0,0
52.25,NormalNote,TRUE,0,0
52.75,NormalNote,FALSE,0,0
53,NormalNote,TRUE,0,0
53.5,NormalNote,FALSE,0,0
54,NormalNote,TRUE,0,0
54.5,NormalNote,FALSE,0,0
54.75,NormalNote,TRUE,0,0
56.25,NormalNote,TRUE,0,0
56.5,NormalNote,FALSE,0,0
56.75,NormalNote,TRUE,0,0
57,NormalNote,FALSE,0,0
57.5,NormalNote,TRUE,0,0
58,NormalNote,FALSE,0,0
58.25,NormalNote,TRUE,0,0
59,NormalNote,FALSE,0,0
59.5,NormalNote,TRUE,0,0
60,NormalNote,FALSE,0,0
60.25,NormalNote,TRUE,0,0
60.75,NormalNote,FALSE,0,0
61,NormalNote,TRUE,0,0
61.5,NormalNote,FALSE,0,0
62,NormalNote,TRUE,0,0
62.5,NormalNote,FALSE,0,0
62.75,NormalNote,TRUE,0,0
64,NormalNote,TRUE,0,0
64.25,NormalNote,FALSE,0,0
64.5,NormalNote,TRUE,0,0
64.75,NormalNote,FALSE,0,0
65,NormalNote,TRUE,0,0
65.5,NormalNote,FALSE,0,0
66,NormalNote,TRUE,0,0
66.25,NormalNote,FALSE,0,0
66.75,NormalNote,TRUE,0,0
67.5,NormalNote,TRUE,0,0
68,NormalNote,TRUE,0,0
68.25,NormalNote,FALSE,0,0
68.75,NormalNote,TRUE,0,0
69,NormalNote,FALSE,0,0
69.5,NormalNote,TRUE,0,0
70,NormalNote,FALSE,0,0
70.5,NormalNote,TRUE,0,0
70.75,NormalNote,FALSE,0,0
72.25,NormalNote,TRUE,0,0
