0.02,NormalNote,TRUE,0,0
0.27,NormalNote,TRUE,0,0
0.52,NormalNote,TRUE,0,0
0.77,NormalNote,TRUE,0,0
1.27,NormalNote,FALSE,0,0
1.77,NormalNote,TRUE,0,0
2.02,NormalNote,TRUE,0,0
2.27,NormalNote,TRUE,0,0
2.52,NormalNote,TRUE,0,0
2.77,NormalNote,FALSE,0,0
3.27,NormalNote,FALSE,0,0
3.77,NormalNote,TRUE,0,0
4.02,NormalNote,TRUE,0,0
4.27,NormalNote,TRUE,0,0
4.52,NormalNote,TRUE,0,0
4.77,NormalNote,FALSE,0,0
5.27,NormalNote,FALSE,0,0
5.77,NormalNote,TRUE,0,0
6.02,NormalNote,TRUE,0,0
6.27,NormalNote,TRUE,0,0
6.52,NormalNote,TRUE,0,0
6.77,NormalNote,FALSE,0,0
7.27,NormalNote,FALSE,0,0
7.77,NormalNote,FALSE,0,0
8.27,NormalNote,TRUE,0,0
8.52,NormalNote,TRUE,0,0
8.77,NormalNote,TRUE,0,0
9.02,NormalNote,TRUE,0,0
9.27,NormalNote,FALSE,0,0
9.52,NormalNote,TRUE,0,0
9.77,NormalNote,FALSE,0,0
10.27,NormalNote,TRUE,0,0
10.52,NormalNote,TRUE,0,0
10.77,NormalNote,TRUE,0,0
11.02,NormalNote,TRUE,0,0
11.27,NormalNote,FALSE,0,0
11.52,NormalNote,TRUE,0,0
11.77,NormalNote,FALSE,0,0
12.02,NormalNote,TRUE,0,0
12.27,NormalNote,FALSE,0,0
12.52,NormalNote,TRUE,0,0
12.77,NormalNote,TRUE,0,0
13.27,NormalNote,FALSE,0,0
13.77,NormalNote,TRUE,0,0
14.02,NormalNote,TRUE,0,0
14.27,NormalNote,TRUE,0,0
14.52,NormalNote,TRUE,0,0
14.77,NormalNote,FALSE,0,0
15.27,NormalNote,TRUE,0,0
15.77,NormalNote,FALSE,0,0
16.27,NormalNote,TRUE,0,0
16.52,NormalNote,TRUE,0,0
16.77,NormalNote,TRUE,0,0
17.02,NormalNote,TRUE,0,0
17.27,NormalNote,FALSE,0,0
17.52,NormalNote,TRUE,0,0
17.77,NormalNote,FALSE,0,0
18.27,NormalNote,TRUE,0,0
18.52,NormalNote,TRUE,0,0
18.77,NormalNote,TRUE,0,0
19.02,NormalNote,TRUE,0,0
19.27,NormalNote,FALSE,0,0
19.52,NormalNote,TRUE,0,0
19.77,NormalNote,FALSE,0,0
20.02,NormalNote,TRUE,0,0
20.27,NormalNote,FALSE,0,0
20.52,NormalNote,TRUE,0,0
20.77,NormalNote,TRUE,0,0
21.27,NormalNote,FALSE,0,0
21.77,NormalNote,TRUE,0,0
22.02,NormalNote,TRUE,0,0
22.27,NormalNote,TRUE,0,0
22.52,NormalNote,TRUE,0,0
22.77,NormalNote,FALSE,0,0
23.27,NormalNote,TRUE,0,0
23.77,NormalNote,FALSE,0,0
24.27,NormalNote,TRUE,0,0
24.52,NormalNote,TRUE,0,0
24.77,NormalNote,TRUE,0,0
25.02,NormalNote,TRUE,0,0
25.27,NormalNote,FALSE,0,0
25.77,NormalNote,TRUE,0,0
26.27,NormalNote,FALSE,0,0
26.77,NormalNote,TRUE,0,0
27.27,NormalNote,FALSE,0,0
27.52,NormalNote,FALSE,0,0
28.27,NormalNote,TRUE,0,0
28.52,NormalNote,TRUE,0,0
28.77,NormalNote,TRUE,0,0
29.02,NormalNote,TRUE,0,0
29.27,NormalNote,FALSE,0,0
29.77,NormalNote,TRUE,1.75,1
32.27,NormalNote,TRUE,0,0
32.52,NormalNote,TRUE,0,0
32.77,NormalNote,TRUE,0,0
33.02,NormalNote,TRUE,0,0
33.27,NormalNote,FALSE,0,0
33.52,NormalNote,FALSE,0,0
34.27,NormalNote,TRUE,0,0
34.52,NormalNote,TRUE,0,0
34.77,NormalNote,TRUE,0,0
35.02,NormalNote,TRUE,0,0
35.27,NormalNote,FALSE,0,0
35.52,NormalNote,FALSE,0,0
35.77,NormalNote,TRUE,2.25,1
40.27,NormalNote,TRUE,0,0
40.52,NormalNote,TRUE,0,0
40.77,NormalNote,TRUE,0,0
41.02,NormalNote,TRUE,0,0
41.27,NormalNote,FALSE,0,0
41.52,NormalNote,TRUE,0,0
41.77,NormalNote,FALSE,0,0
42.27,NormalNote,TRUE,0,0
42.52,NormalNote,TRUE,0,0
42.77,NormalNote,TRUE,0,0
43.02,NormalNote,TRUE,0,0
43.27,NormalNote,FALSE,0,0
43.52,NormalNote,TRUE,0,0
43.77,NormalNote,FALSE,0,0
44.02,NormalNote,TRUE,0,0
44.27,NormalNote,FALSE,0,0
44.52,NormalNote,TRUE,0,0
44.77,NormalNote,FALSE,0,0
45.27,NormalNote,TRUE,0,0
45.77,NormalNote,TRUE,0,0
46.02,NormalNote,TRUE,0,0
46.27,NormalNote,TRUE,0,0
46.52,NormalNote,TRUE,0,0
46.77,NormalNote,FALSE,0,0
47.27,NormalNote,TRUE,0,0
47.77,NormalNote,TRUE,0,0
48.27,NormalNote,FALSE,0,0
48.52,NormalNote,FALSE,0,0
48.77,NormalNote,FALSE,0,0
49.02,NormalNote,FALSE,0,0
49.27,NormalNote,TRUE,0,0
49.52,NormalNote,FALSE,0,0
49.77,NormalNote,TRUE,0,0
50.27,NormalNote,FALSE,0,0
50.52,NormalNote,FALSE,0,0
50.77,NormalNote,FALSE,0,0
51.02,NormalNote,FALSE,0,0
51.27,NormalNote,TRUE,0,0
51.52,NormalNote,FALSE,0,0
51.77,NormalNote,TRUE,0,0
52.02,NormalNote,FALSE,0,0
52.27,NormalNote,TRUE,0,0
52.52,NormalNote,FALSE,0,0
52.77,NormalNote,TRUE,0,0
53.27,NormalNote,TRUE,0,0
53.77,NormalNote,FALSE,0,0
54.02,NormalNote,FALSE,0,0
54.27,NormalNote,FALSE,0,0
54.52,NormalNote,FALSE,0,0
54.77,NormalNote,TRUE,0,0
55.27,NormalNote,FALSE,0,0
55.77,NormalNote,TRUE,0,0
56.27,NormalNote,FALSE,0,0
56.52,NormalNote,FALSE,0,0
56.77,NormalNote,FALSE,0,0
57.02,NormalNote,FALSE,0,0
57.27,NormalNote,TRUE,0,0
57.77,NormalNote,FALSE,0,0
58.27,NormalNote,TRUE,0,0
58.77,NormalNote,FALSE,0,0
60.27,NormalNote,FALSE,0,0
60.52,NormalNote,FALSE,0,0
60.77,NormalNote,FALSE,0,0
61.02,NormalNote,FALSE,0,0
61.27,NormalNote,TRUE,0,0
61.77,NormalNote,FALSE,1.75,1
64.27,NormalNote,FALSE,0,0
64.52,NormalNote,TRUE,0,0
64.77,NormalNote,FALSE,0,0
65.02,NormalNote,TRUE,0,0
66.27,NormalNote,FALSE,0,0
66.52,NormalNote,TRUE,0,0
66.77,NormalNote,FALSE,0,0
67.02,NormalNote,TRUE,0,0
67.27,NormalNote,FALSE,0,0
67.52,NormalNote,TRUE,0,0
67.77,NormalNote,TRUE,2.25,1
