0.02,NormalNote,FALSE,0,0
2.02,NormalNote,FALSE,0,0
4.02,NormalNote,FALSE,0,0
6.02,NormalNote,FALSE,0,0
8.02,NormalNote,TRUE,0,0
8.27,NormalNote,TRUE,0,0
8.52,NormalNote,FALSE,0,0
8.77,NormalNote,FALSE,0,0
9.02,NormalNote,TRUE,0,0
9.52,NormalNote,TRUE,0,0
9.77,NormalNote,FALSE,0,0
10.02,NormalNote,TRUE,0,0
10.52,NormalNote,FALSE,0,0
11.02,NormalNote,TRUE,0,0
12.27,NormalNote,TRUE,0,0
12.52,NormalNote,FALSE,0,0
12.77,NormalNote,FALSE,0,0
13.02,NormalNote,TRUE,0,0
13.52,NormalNote,TRUE,0,0
13.77,NormalNote,FALSE,0,0
14.02,NormalNote,TRUE,0,0
14.52,NormalNote,FALSE,0,0
15.02,NormalNote,TRUE,0,0
16.27,NormalNote,TRUE,0,0
16.52,NormalNote,FALSE,0,0
16.77,NormalNote,FALSE,0,0
17.02,NormalNote,TRUE,0,0
17.52,NormalNote,TRUE,0,0
17.77,NormalNote,FALSE,0,0
18.02,NormalNote,TRUE,0,0
18.52,NormalNote,FALSE,0,0
19.02,NormalNote,TRUE,0,0
20.27,NormalNote,TRUE,0,0
20.52,NormalNote,FALSE,0,0
20.77,NormalNote,FALSE,0,0
21.02,NormalNote,TRUE,0,0
21.52,NormalNote,TRUE,0,0
21.77,NormalNote,FALSE,0,0
22.02,NormalNote,TRUE,0,0
22.52,NormalNote,FALSE,0,0
23.02,NormalNote,TRUE,0,0
24.02,NormalNote,FALSE,0,0
24.52,NormalNote,FALSE,0,0
25.02,NormalNote,FALSE,0,0
26.02,NormalNote,TRUE,0,0
26.52,NormalNote,TRUE,0,0
27.02,NormalNote,FALSE,0,0
27.27,NormalNote,TRUE,0,0
27.52,NormalNote,FALSE,0,0
27.77,NormalNote,TRUE,2.25,1
32.27,NormalNote,TRUE,0,0
32.52,NormalNote,FALSE,0,0
32.77,NormalNote,TRUE,0,0
33.02,NormalNote,FALSE,0.5,1
33.77,NormalNote,TRUE,0,0
34.02,NormalNote,TRUE,0,0
34.52,NormalNote,FALSE,0,0
35.02,NormalNote,TRUE,0,0
36.27,NormalNote,TRUE,0,0
36.52,NormalNote,FALSE,0,0
36.77,NormalNote,TRUE,0,0
37.02,NormalNote,FALSE,0.5,1
37.77,NormalNote,TRUE,0,0
38.02,NormalNote,TRUE,0,0
38.52,NormalNote,FALSE,0,0
39.02,NormalNote,TRUE,0,0
40.27,NormalNote,TRUE,0,0
40.52,NormalNote,FALSE,0,0
40.77,NormalNote,TRUE,0,0
41.02,NormalNote,FALSE,0.5,1
41.77,NormalNote,TRUE,0,0
42.02,NormalNote,TRUE,0,0
42.52,NormalNote,FALSE,0,0
43.02,NormalNote,TRUE,0,0
44.27,NormalNote,TRUE,0,0
44.52,NormalNote,FALSE,0,0
44.77,NormalNote,TRUE,0,0
45.02,NormalNote,FALSE,0.5,1
45.77,NormalNote,TRUE,0,0
46.02,NormalNote,TRUE,0,0
46.52,NormalNote,FALSE,0,0
47.02,NormalNote,TRUE,0,0
48.02,NormalNote,TRUE,0,0
48.52,NormalNote,TRUE,0,0
49.02,NormalNote,TRUE,0,0
50.02,NormalNote,FALSE,0,0
50.52,NormalNote,FALSE,0,0
51.02,NormalNote,TRUE,0,0
51.27,NormalNote,FALSE,0,0
51.52,NormalNote,TRUE,0,0
51.77,NormalNote,FALSE,2.25,1
55.52,NormalNote,FALSE,0,0
55.77,NormalNote,TRUE,0,0
56.02,NormalNote,TRUE,0,0
56.52,NormalNote,FALSE,0,0
57.02,NormalNote,TRUE,0,0
57.52,NormalNote,TRUE,0,0
58.02,NormalNote,FALSE,0,0
58.77,NormalNote,FALSE,0,0
59.27,NormalNote,TRUE,0,0
59.52,NormalNote,FALSE,0,0
59.77,NormalNote,FALSE,0,0
60.02,NormalNote,TRUE,0,0
60.52,NormalNote,FALSE,0,0
61.02,NormalNote,TRUE,0,0
61.52,NormalNote,FALSE,0,0
62.02,NormalNote,TRUE,0,0
62.77,NormalNote,TRUE,0,0
63.27,NormalNote,TRUE,0,0
63.52,NormalNote,FALSE,0,0
63.77,NormalNote,FALSE,0,0
64.02,NormalNote,TRUE,0,0
64.52,NormalNote,FALSE,0,0
65.02,NormalNote,FALSE,0,0
65.52,NormalNote,TRUE,0,0
66.02,NormalNote,TRUE,0,0
66.77,NormalNote,TRUE,0,0
67.27,NormalNote,FALSE,0,0
67.52,NormalNote,TRUE,0,0
67.77,NormalNote,FALSE,0,0
68.02,NormalNote,TRUE,2,1
71.02,NormalNote,TRUE,0,0
71.52,NormalNote,FALSE,0,0
71.77,NormalNote,TRUE,0,0
72.02,NormalNote,FALSE,0,0
72.52,NormalNote,TRUE,0,0
73.02,NormalNote,TRUE,0,0
73.52,NormalNote,TRUE,0,0
74.02,NormalNote,TRUE,0,0
74.77,NormalNote,FALSE,0,0
75.27,NormalNote,TRUE,0,0
75.52,NormalNote,FALSE,0,0
75.77,NormalNote,FALSE,0,0
76.02,NormalNote,TRUE,0,0
76.52,NormalNote,TRUE,0,0
77.02,NormalNote,TRUE,0,0
77.52,NormalNote,TRUE,0,0
78.02,NormalNote,TRUE,0,0
78.77,NormalNote,FALSE,0,0
79.27,NormalNote,TRUE,0,0
79.52,NormalNote,FALSE,0,0
79.77,NormalNote,FALSE,0,0
80.02,NormalNote,TRUE,0,0
80.52,NormalNote,TRUE,0,0
81.02,NormalNote,TRUE,0,0
81.52,NormalNote,TRUE,0,0
82.02,NormalNote,TRUE,0,0
83.02,NormalNote,FALSE,0,0
84.02,NormalNote,TRUE,2,1
